"","X","SVN","STATION_KEY","SY","SITE_NAME","PREDATOR_Nov05_model","PREDATOR_Nov05_score","PREDATOR_Nov05_Condition","Year_Sampled","Ref_Samples","NewSample","FSS_May05","FSS_May05_trans","AREAWTMAP","MAFLOWU_trans","SLOPE_trans","PRECIPSITE_MM_trans","STRMPOWER_trans","LONG_NHD_trans","LAT_NHD","ELEV_FT_trans","PCT_FSP3_trans","ERODRES_CAT","coords.x1","coords.x2","Use.303d","sample_status","biocriteria_status","biocriteria_status.OLD","FSS","Q75TH","fss_pred_trans","fss_pred","fss_pred_resids_trans","fss_pred_resids","Group","Q90TH","fss_resid_cond","sediment_resid_status","NEW_STATION","NEW_SAMPLE","NEW"
"217",663,"09157DFW","21791","21791 2009","Big Cr (Rock Cr Wilderness)","MWCF",1.17,"Least disturbed",2009,1,"Yes",8,0.954242509439325,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes","Attaining","Potential Concern","Potential Concern",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"265",714,"99016CSR","21791","21791 1999","Big Cr (Rock Cr Wilderness)","MWCF",0.84,"Most disturbed",1999,1,"",9,1,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes",NA,"Potential Concern","Potential Concern",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"15",55,"02002CSR","21790","21790 2002","Elkhorn Creek at RM 1.56","MWCF",0.95,"Least disturbed",2002,0,"",6,0.845098040014257,2124.81557,1.14686137385629,0.103923048454133,3.31973049433022,0.0571545095575216,123.9890525,44.50037836,9.89949493661167,1.34528292089677,"E",-2188350,2714669.99999999,"Yes","Attaining","Attaining","Attaining",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"21",81,"02123CSRa","21790","21790 2002","Elkhorn Creek at RM 1.56","MWCF",1.02,"Least disturbed",2002,0,"",12,1.11394335230684,2124.81557,1.14686137385629,0.103923048454133,3.31973049433022,0.0571545095575216,123.9890525,44.50037836,9.89949493661167,1.34528292089677,"E",-2188350,2714669.99999999,"Yes","Attaining","Attaining","Attaining",12,14,1.0152349953652,9.35702430383774,0.0987083569416349,2.64297569616226,"Group 4",20,"Good","Attaining","OLD","NEW","NEW"
"36",147,"04069CSR","21790","21790 2004","Elkhorn Creek at RM 1.56","MWCF",1.11,"Least disturbed",2004,0,"",21,1.34242268082221,2124.81557,1.14686137385629,0.103923048454133,3.31973049433022,0.0571545095575216,123.9890525,44.50037836,9.89949493661167,1.34528292089677,"E",-2188350,2714669.99999999,"Yes","Attaining","Attaining","Attaining",21,14,1.0152349953652,9.35702430383774,0.327187685457004,11.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"177",545,"08142DFW","21790","21790 2008","Elkhorn Creek at RM 1.56","MWCF",1.14,"Least disturbed",2008,0,"Yes",9,1,2124.81557,1.14686137385629,0.103923048454133,3.31973049433022,0.0571545095575216,123.9890525,44.50037836,9.89949493661167,1.34528292089677,"E",-2188350,2714669.99999999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"272",734,"99062CSR","21790","21790 1999","Elkhorn Creek at RM 1.56","MWCF",1.09,"Least disturbed",1999,0,"",6,0.845098040014257,2124.81557,1.14686137385629,0.103923048454133,3.31973049433022,0.0571545095575216,123.9890525,44.50037836,9.89949493661167,1.34528292089677,"E",-2188350,2714669.99999999,"Yes",NA,"Attaining","Attaining",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"13",51,"01122CSR","17123","17123 2001","Boulder Creek at RM 4.69 (Siletz)","MWCF",0.99,"Least disturbed",2001,1,"",5,0.778151250383644,3644.10941,1.10693777172814,0.188202019117755,3.46908529912312,0.151575740997628,123.6282673,44.92956795,42.6731765867037,0.725253222200054,"R",-2147267.7505,2752228.94159999,"Yes",NA,"Attaining","Attaining",5,7,0.717561516606581,4.21869020300477,0.0605897337770624,0.781309796995232,"Group 3",9,"Good","Attaining","OLD","OLD","OLD"
"55",184,"06022DFW","17122","17122 2006","Spout Creek","MWCF",0.79,"Most disturbed",2006,0,"",14,1.17609125905568,1903.77713,1.2587361488795,0.0994484791236146,3.25285303097989,0.0680208155603473,123.6864953,44.55217087,17.464249196573,1.47062890563334,"E",-2163691.4683,2713348.55359999,"Yes","Impaired","Potential Concern","Potential Concern",14,14,1.0152349953652,9.35702430383774,0.16085626369048,4.64297569616226,"Group 4",20,"Good","Potential Concern","OLD","NEW","NEW"
"86",301,"07005DFW","17122","17122 2007","Spout Creek","MWCF",1.03,"Least disturbed",2007,0,"",14,1.17609125905568,1903.77713,1.2587361488795,0.0994484791236146,3.25285303097989,0.0680208155603473,123.6864953,44.55217087,17.464249196573,1.47062890563334,"E",-2163691.4683,2713348.55359999,"Yes","Attaining","Potential Concern","Potential Concern",14,14,1.0152349953652,9.35702430383774,0.16085626369048,4.64297569616226,"Group 4",20,"Good","Potential Concern","OLD","OLD","OLD"
"158",457,"08021DFW","17122","17122 2008","Spout Creek","MWCF",0.79,"Most disturbed",2008,0,"Yes",12,1.11394335230684,1903.77713,1.2587361488795,0.0994484791236146,3.25285303097989,0.0680208155603473,123.6864953,44.55217087,17.464249196573,1.47062890563334,"E",-2163691.4683,2713348.55359999,"Yes","Impaired","Potential Concern","Potential Concern",12,14,1.0152349953652,9.35702430383774,0.0987083569416349,2.64297569616226,"Group 4",20,"Good","Potential Concern","OLD","NEW","NEW"
"256",702,"12033MCB","17122","17122 2012","Spout Creek","MWCF",0.98,"Least disturbed",2012,0,"Yes",12,1.11394335230684,1903.77713,1.2587361488795,0.0994484791236146,3.25285303097989,0.0680208155603473,123.6864043,44.5526887,16.8226038412607,1.47062890563334,"E",-2163691.4683,2713348.55359999,"Yes","Attaining","Potential Concern","Potential Concern",12,14,1.0152349953652,9.35702430383774,0.0987083569416349,2.64297569616226,"Group 4",20,"Good","Potential Concern","OLD","NEW","NEW"
"85",299,"07004DFW","17090","17090 2007","NF Salmonberry Creek at RM 0.80 (Alsea)","MWCF",1.1,"Least disturbed",2007,0,"",14,1.17609125905568,2139.565,0.34954559969803,0.155016128193166,3.20085049809108,0.0127150193932069,123.6836497,44.34031324,15.0332963783729,1.20193334256827,"E",-2170297.4591,2690621.17819999,"Yes","Attaining","Attaining","Attaining",14,14,1.0152349953652,9.35702430383774,0.16085626369048,4.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"266",715,"99017CSR","13272","13272 1999","Cummins Creek at RM 1.02 (Alsea)","MWCF",0.98,"Least disturbed",1999,1,"",6,0.845098040014257,2348.83763,1.58605175728531,0.134499070628759,3.32448823330766,0.2251343548213,124.090969,44.26639681,8.66025403784439,0.500179608697487,"R",-2203701.1322,2692109.05739999,"Yes",NA,"Attaining","Attaining",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"88",307,"07009OPR","12521","12521 2007","Trib to Bernhardt Creek at RM 3.0","MWCF",1.03,"Least disturbed",2007,0,"Yes",7,0.903089986991944,2221.48,0.741206768875058,0.243166609549913,3.33264041038746,0.102679835955122,123.9711539,43.96302222,16.4012194668567,1.32332926362445,"E",-2204387.6041,2656967.35039999,"Yes","Attaining","Attaining",NA,7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","NEW","NEW","NEW"
"271",733,"99061CSR","11853","11853 1999","Peak Creek at RM 3.5 (Alsea)","MWCF",0.95,"Least disturbed",1999,0,"",8,0.954242509439325,1995.775,1.52753671731126,0.156396930916179,3.23628527744803,0.255191707715613,123.4856501,44.35598699,30.3150127824482,0.886077123792614,"E",-2154713.7284,2687789.24059999,"Yes",NA,"Attaining","Attaining",8,8,0.77466588484141,4.95204059846906,0.179576624597915,3.04795940153094,"Group 2",11,"Good","Attaining","OLD","OLD","OLD"
"84",297,"07001OPR","11850","11850 2007","Rock Creek at RM 1.5 (Alsea)","MWCF",1.22,"Least disturbed",2007,1,"Yes",3,0.602059991327962,2221.245,1.46126180630305,0.23134389985474,3.33885474625232,0.396984342217301,124.0911868,44.18723434,15.5884572681199,0.500179608697487,"R",-2206288.2023,2683672.85219999,"Yes","Attaining","Attaining","Attaining",3,3,0.44053025593237,1.75759355853577,0.161529735395593,1.24240644146423,"Group 1",4,"Good","Attaining","OLD","NEW","NEW"
"267",716,"99018CSR","11850","11850 1999","Rock Creek at RM 1.5 (Alsea)","MWCF",1.24,"Least disturbed",1999,1,"",4,0.698970004336019,2221.245,1.46126180630305,0.23134389985474,3.33885474625232,0.396984342217301,124.0911868,44.18723434,15.5884572681199,0.500179608697487,"R",-2206288.2023,2683672.85219999,"Yes",NA,"Attaining","Attaining",4,3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Attaining","OLD","OLD","OLD"
"137",436,"08001BMP","10588","10588 2008","Deer Creek at Mouth","MWCF",1.24,"Least disturbed",2008,0,"Yes",12,1.11394335230684,2293.433,0.823167636881773,0.173982757766395,3.36530074863799,0.0686258467353508,123.8774759,44.53558573,24.1039415863879,1.42889927219073,"E",-2178765.5385,2715889.68549999,"Yes","Attaining","Attaining",NA,12,14,1.0152349953652,9.35702430383774,0.0987083569416349,2.64297569616226,"Group 4",20,"Good","Attaining","NEW","NEW","NEW"
